student_id,program_name,program_level,domain,eligibility,description,mode,duration,skills_learned,career_outcomes,min_degree_level,min_marks_general,min_marks_reserved,required_subjects,score,domain_match,subject_overlap,marks_margin,label
79,Master of Arts Journalism & Mass Communication,PG,Humanities,Requires a Bachelor's Degree in any discipline with at least 45% aggregate marks.,This program focuses on the study of journalism and mass communication principles. It covers the theoretical foundations and practical applications of media and communication practices. The curriculum aims to develop critical understanding of communication processes and media functions.,Open and Distance Learning Mode,2 year,"['Media analysis', 'Communication theory', 'Content creation', 'Research skills']","['Journalist', 'Media producer', 'Communication specialist', 'Content writer']",UG,45.0,,[],0.0724871751508724,1,0,36.400000000000006,
79,M.TECH (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE),PG,Science,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Data Science. It involves studying algorithms, statistical methods, and machine learning techniques to analyze complex data and develop intelligent systems.",Regular,2 year,"['Machine learning', 'Data analysis', 'Algorithm design', 'Statistical modeling']","['Data Scientist', 'AI Engineer', 'Machine Learning Specialist', 'Data Analyst']",UG,,,[],0.0685410146429039,0,0,0.0,
79,PG Diploma in Computational Biology,PG,Science,"Requires a Bachelor's Degree in Biological Sciences, Computer Science, or allied biological sciences, or equivalent examination recognized by State Universities of Haryana.","This program focuses on the intersection of biology and computation. It involves studying the mathematical and computational methods applied to biological systems and data. The curriculum covers bioinformatics, computational modeling, and biological data analysis.",Regular,1 year,"['Data analysis', 'Computational modeling', 'Bioinformatics', 'Statistical methods']","['Bioinformatics analyst', 'Computational biologist', 'Biomedical data scientist', 'Research assistant']",UG,,,"['Biological Sciences', 'Computer Science', 'Biology', 'Science']",0.0663101692814696,0,0,0.0,
79,MBA for Working Professional,PG,Management,No specific eligibility requirements were provided.,"This program focuses on applying management principles to the context of working professionals. It covers core business functions, strategic decision-making, and leadership skills relevant to the contemporary business environment.",Part Time,2 year,"['Business strategy', 'Financial analysis', 'Leadership skills', 'Project management']","['Business manager', 'Consultant', 'Operations executive', 'Marketing specialist']",UG,,,[],0.0652406999085156,0,0,0.0,
79,Master of Arts Economics,PG,Commerce,"Requires a Bachelor's Degree in any discipline with at least 45% aggregate marks or equivalent examination recognized by M.D. University, Rohtak.","This program focuses on the theoretical and applied aspects of economic principles. It involves in-depth study of economic theories, policies, and analytical methods.",Open and Distance Learning Mode,2 year,"['Economic theory', 'Data analysis', 'Policy evaluation', 'Analytical thinking']","['Economic analyst', 'Policy researcher', 'Financial consultant', 'Economist']",UG,45.0,,[],0.0633828240973677,0,0,36.400000000000006,
80,M.TECH (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE),PG,Science,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Data Science. It involves studying algorithms, statistical methods, and machine learning techniques to analyze complex data and develop intelligent systems.",Regular,2 year,"['Machine learning', 'Data analysis', 'Algorithm design', 'Statistical modeling']","['Data Scientist', 'AI Engineer', 'Machine Learning Specialist', 'Data Analyst']",UG,,,[],0.1634463473960289,0,0,0.0,
80,M.TECH. COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),PG,Engineering,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Machine Learning within the field of Computer Science and Engineering. It covers advanced mathematical, computational, and algorithmic concepts necessary for developing intelligent systems. The curriculum emphasizes the design, implementation, and evaluation of complex ML models.",Regular,2 year,"['Machine learning', 'Algorithm design', 'Programming', 'Data analysis']","['AI Developer', 'Machine Learning Engineer', 'Data Scientist', 'Software Architect']",UG,,,[],0.1474368159978489,0,0,0.0,
80,PG Diploma in Data Analytics,PG,Science,Requires a Bachelor's Degree with at least 50% marks in aggregate or equivalent examination recognized by M.D. University Rohtak.,"This program focuses on the principles and techniques of data analysis. It covers methods for collecting, processing, and interpreting large datasets to derive meaningful insights. The curriculum emphasizes statistical foundations and analytical tools relevant to data-driven decision-making.",Regular,1 year,"['Data analysis', 'Statistical methods', 'Data interpretation']","['Data analyst', 'Business intelligence specialist', 'Data visualization expert']",UG,50.0,,"['Data Analytics', 'Mathematics']",0.107427533149795,0,0,1.7999999999999972,
80,M.SC.(BOTANY),PG,Science,Requires a Bachelor's degree in Botany or equivalent with specified subject combinations and minimum marks.,"This program focuses on advanced study in the field of Botany, encompassing theoretical knowledge and practical applications in plant sciences. It involves in-depth exploration of plant biology, ecology, and related biological processes.",Regular,2 year,"['Biological analysis', 'Plant physiology', 'Ecology principles', 'Biological research']","['Botanical researcher', 'Horticultural specialist', 'Environmental consultant', 'Agricultural scientist']",UG,,,"['Botany', 'Science']",0.0842438104041727,0,0,0.0,
80,M.Sc. (ENV. BIOTECHNOLOGY),PG,Science,Requires a Bachelor's degree in any discipline of Science or a B.Tech. in Biotechnology/Environment Engineering with 50% aggregate marks.,This program focuses on the intersection of environmental science and biotechnology. It involves studying the biological and chemical processes related to environmental systems and applying biotechnological principles to solve environmental challenges.,Regular,2 year,"['Environmental analysis', 'Biotechnology principles', 'Scientific research', 'Data interpretation']","['Environmental consultant', 'Bioprocess development', 'Research analyst', 'Environmental scientist']",UG,50.0,,"['Biotechnology', 'Environment Engineering', 'Science']",0.0823983630770484,0,0,1.7999999999999972,
80,Certificate Course in AI and ML in Pharmaceutical Sciences,PG,Science,Candidates must have passed the Senior Secondary Examination (10+2) with at least 50% marks.,"This program focuses on applying Artificial Intelligence and Machine Learning techniques within the context of pharmaceutical sciences. It covers the integration of computational methods to solve complex problems in drug discovery, development, and pharmaceutical research. The curriculum emphasizes the intersection of data science and pharmaceutical knowledge.",Regular,6 Months,"['AI application', 'ML modeling', 'Pharmaceutical data analysis', 'Computational methods']","['AI pharmaceutical analyst', 'ML drug discovery specialist', 'Pharmaceutical data scientist', 'Bioinformatics researcher']",UG,50.0,,[],0.0793026129278228,0,0,1.7999999999999972,
80,M.Sc. (ENVIRONMENTAL SCIENCES),PG,Science,Requires a Bachelor's degree in any discipline of Science or a B.Tech. in Biotechnology/Environment Engineering with 50% aggregate marks.,"This program focuses on the study of environmental systems, processes, and the management of environmental issues. It involves in-depth exploration of ecological principles, pollution control, and sustainable resource management. The curriculum develops analytical and problem-solving skills related to environmental challenges.",Regular,2 year,"['Environmental analysis', 'Systems thinking', 'Pollution control', 'Resource management']","['Environmental consultant', 'Pollution control officer', 'Environmental analyst', 'Sustainability manager']",UG,50.0,,"['Science', 'Biotechnology', 'Environment Engineering', 'Environment Sciences']",0.0725294815241185,0,0,1.7999999999999972,
81,MBA for Working Professional,PG,Management,No specific eligibility requirements were provided.,"This program focuses on applying management principles to the context of working professionals. It covers core business functions, strategic decision-making, and leadership skills relevant to the contemporary business environment.",Part Time,2 year,"['Business strategy', 'Financial analysis', 'Leadership skills', 'Project management']","['Business manager', 'Consultant', 'Operations executive', 'Marketing specialist']",UG,,,[],0.119680129011779,1,0,0.0,
